artist_name,album_name,track_name,ts,is_non_music,hour,day_of_week,month,year,play_count
Jimkata,In Motion,Wild Ride,2017-05-27 22:20:00,False,22,Saturday,5,2017,34
Ria Mae,Clothes Off,Clothes Off - Single Version,2017-05-27 22:16:00,False,22,Saturday,5,2017,26
David Ramirez,The Rooster - EP,The Bad Days,2017-05-27 22:12:00,False,22,Saturday,5,2017,24
Iggy Azalea,Reclassified,Trouble,2017-05-27 22:09:00,False,22,Saturday,5,2017,73
The John Butler Trio,Flesh & Blood,Blame It on Me,2017-05-27 22:03:00,False,22,Saturday,5,2017,35
The O'my's,A Humble Masterpiece,Feeling Like a King,2017-05-27 22:00:00,False,22,Saturday,5,2017,16
Whilk & Misky,Burn With Me,Burn With Me,2017-05-27 21:56:00,False,21,Saturday,5,2017,15
Rationale,Re.Up,Re.Up,2017-05-27 21:51:00,False,21,Saturday,5,2017,28
Santana,Shaman,Sideways,2017-05-27 21:46:00,False,21,Saturday,5,2017,20
Rebelution,Remix EP,Suffering (Jacob Hemphill (SOJA) Remix),2017-05-27 21:42:00,False,21,Saturday,5,2017,42
Mapei,Hey Hey,Baby It's You,2017-05-27 21:39:00,False,21,Saturday,5,2017,24
Willie Watson,Folk Singer Vol. 1,Midnight Special,2017-05-27 21:33:00,False,21,Saturday,5,2017,30
Bone Thugs-N-Harmony,E. Eternal 1999,Tha Crossroads,2017-05-26 13:41:00,False,13,Friday,5,2017,41
Commander Cody And His Lost Planet Airmen,Lost In The Ozone,Hot Rod Lincoln,2017-05-26 13:39:00,False,13,Friday,5,2017,29
Death Cab for Cutie,Narrow Stairs,I Will Possess Your Heart,2017-05-26 13:34:00,False,13,Friday,5,2017,23
Bombadil,Hold On,Amy's Friend,2017-05-26 13:30:00,False,13,Friday,5,2017,15
ZZ Ward,Til the Casket Drops,Lil Darlin (feat. The O'Mys),2017-05-26 13:23:00,False,13,Friday,5,2017,29
Zedd,Stay,Stay (with Alessia Cara),2017-05-26 13:20:00,False,13,Friday,5,2017,20
Lady Gaga,The Cure,The Cure,2017-05-26 13:16:00,False,13,Friday,5,2017,39
Harry Styles,Sign of the Times,Sign of the Times,2017-05-26 13:11:00,False,13,Friday,5,2017,40
Imagine Dragons,Believer,Believer,2017-05-26 13:06:00,False,13,Friday,5,2017,161
Imagine Dragons,Believer,Believer,2017-05-26 13:02:00,False,13,Friday,5,2017,161
Mapei,Hey Hey,Baby It's You,2017-05-22 19:29:00,False,19,Monday,5,2017,24
Whitehorse,The Northern South Vol. 1,Come on in My Kitchen,2017-05-22 19:23:00,False,19,Monday,5,2017,22
Ásgeir,In the Silence,King and Cross,2017-05-22 19:18:00,False,19,Monday,5,2017,28
Zara Larsson,Ain't My Fault,Ain't My Fault,2017-05-22 19:14:00,False,19,Monday,5,2017,77
Lotus,Eat the Light,Eats the Light,2017-05-22 19:03:00,False,19,Monday,5,2017,5
Blitzen Trapper,VII,Thirsty Man,2017-05-22 18:59:00,False,18,Monday,5,2017,6
Kung Fu,Tsar Bomba,Hollywood Kisses,2017-05-22 18:50:00,False,18,Monday,5,2017,5
ZZ Ward,Til the Casket Drops,Lil Darlin (feat. The O'Mys),2017-05-22 18:47:00,False,18,Monday,5,2017,29
Lewis Del Mar,EP,Wave(s),2017-05-22 18:43:00,False,18,Monday,5,2017,1
Private Island,A Good Look,Dissolve,2017-05-22 17:36:00,False,17,Monday,5,2017,5
Bombadil,Hold On,Amy's Friend,2017-05-22 17:33:00,False,17,Monday,5,2017,15
Led Zeppelin,Coda (Deluxe Edition),Hey Hey What Can I Do,2017-05-22 17:29:00,False,17,Monday,5,2017,7
Punch Brothers,The Phosphorescent Blues,Julep,2017-05-22 17:23:00,False,17,Monday,5,2017,1
Ha Ha Tonka,Lessons,Lessons,2017-05-22 17:17:00,False,17,Monday,5,2017,2
R.L. Burnside,A Bothered Mind,Goin' Down South,2017-05-22 17:14:00,False,17,Monday,5,2017,23
The Hip Abduction,The Hip Abduction,Holiday,2017-05-22 17:09:00,False,17,Monday,5,2017,7
Atmosphere,Finer Things (feat. deM atlaS),Finer Things (feat. deM atlaS),2017-05-22 17:05:00,False,17,Monday,5,2017,37
Fort Frances,No One Needs to Know Our Name,Anonymous,2017-05-22 17:00:00,False,17,Monday,5,2017,5
Trampled by Turtles,Wild Animals Remixes,Are You Behind the Shining Star? (Lazerbeak Remix),2017-05-22 16:56:00,False,16,Monday,5,2017,2
Lord Huron,Strange Trails,Meet Me in the Woods,2017-05-22 16:52:00,False,16,Monday,5,2017,1
The Heavy,In The Morning/You Don’t Know,Our Special Place,2017-05-22 16:48:00,False,16,Monday,5,2017,4
My Morning Jacket,Ch. 2: Learning: Early Recordings B-Sides Covers Y Mas,Tyrone,2017-05-22 16:29:00,False,16,Monday,5,2017,3
The Sheepdogs,Learn and Burn (Deluxe),Please Don't Lead Me On,2017-05-22 16:27:00,False,16,Monday,5,2017,2
The 4onthefloor,4x4,On Tuesdays,2017-05-22 16:10:00,False,16,Monday,5,2017,5
The Lil Smokies,The Lil Smokies,California,2017-05-22 16:05:00,False,16,Monday,5,2017,4
Sun Drug,Wildman,Wildman,2017-05-22 16:00:00,False,16,Monday,5,2017,27
Meg Mac,Roll Up Your Sleeves,Roll Up Your Sleeves,2017-05-22 15:57:00,False,15,Monday,5,2017,18
James McMurtry,Complicated Game,How'm I Gonna Find You Now,2017-05-22 15:52:00,False,15,Monday,5,2017,20
J Roddy Walston And The Business,J. Roddy Walston & The Business,Brave Man's Death,2017-05-22 15:47:00,False,15,Monday,5,2017,17
alt-J,This Is All Yours,Lovely Day (Bonus Track),2017-05-22 15:42:00,False,15,Monday,5,2017,16
Valerie June,Pushin' Against A Stone,On My Way / Somebody To Love (Acoustic Version),2017-05-22 15:34:00,False,15,Monday,5,2017,1
Mutemath,Vitals,Used To,2017-05-22 15:29:00,False,15,Monday,5,2017,2
The Vegabonds,Dear Revolution,Shaky Hands,2017-05-22 15:22:00,False,15,Monday,5,2017,2
Phish,Fuego,Waiting All Night,2017-05-22 15:17:00,False,15,Monday,5,2017,1
Metallica,Metallica Through The Never (Music From The Motion Picture),Hit The Lights - Live,2017-05-22 00:21:00,False,0,Monday,5,2017,1
Metallica,St. Anger,Frantic,2017-05-22 00:15:00,False,0,Monday,5,2017,5
Metallica,Garage Inc.,Breadfan,2017-05-22 00:04:00,False,0,Monday,5,2017,14
Metallica,St. Anger,Dirty Window,2017-05-21 23:59:00,False,23,Sunday,5,2017,3
Metallica,Load,Wasting My Hate,2017-05-21 23:55:00,False,23,Sunday,5,2017,3
One Direction,Midnight Memories (Deluxe),Story of My Life,2017-05-21 20:07:00,False,20,Sunday,5,2017,2
Edward Sharpe & The Magnetic Zeros,Up From Below,Home,2017-05-21 20:01:00,False,20,Sunday,5,2017,70
Jason Derülo,Tattoos EP,Talk Dirty (feat. 2 Chainz),2017-05-21 19:58:00,False,19,Sunday,5,2017,33
Rihanna,A Girl Like Me,SOS,2017-05-21 19:54:00,False,19,Sunday,5,2017,2
Sublime,Sublime Greatest Hits,Doin' Time,2017-05-21 19:50:00,False,19,Sunday,5,2017,2
Emeli Sandé,Our Version of Events,Next to Me,2017-05-21 19:46:00,False,19,Sunday,5,2017,2
Miley Cyrus,We Can't Stop,We Can't Stop,2017-05-21 19:42:00,False,19,Sunday,5,2017,62
Drake,Nothing Was The Same (Deluxe),Hold On We're Going Home,2017-05-21 19:37:00,False,19,Sunday,5,2017,4
Imagine Dragons,Night Visions (Deluxe),It's Time,2017-05-21 19:32:00,False,19,Sunday,5,2017,1
OneRepublic,Native (Deluxe),Counting Stars,2017-05-21 19:28:00,False,19,Sunday,5,2017,12
Karmin,Acapella,Acapella,2017-05-21 19:24:00,False,19,Sunday,5,2017,11
Rihanna,Unapologetic (Deluxe),What Now,2017-05-21 19:20:00,False,19,Sunday,5,2017,5
Usher,Confessions,Yeah!,2017-05-21 19:16:00,False,19,Sunday,5,2017,4
Rage Against the Machine,Renegades,Renegades of Funk,2017-05-21 19:10:00,False,19,Sunday,5,2017,4
Rage Against the Machine,Rage Against the Machine,Killing in the Name,2017-05-21 19:05:00,False,19,Sunday,5,2017,11
Justin Timberlake,Mirrors,Mirrors - Radio Edit,2017-05-21 18:39:00,False,18,Sunday,5,2017,7
Tom Waits,,Lonely,2017-05-19 21:41:00,True,21,Friday,5,2017,4
The White Stripes,,You Don't Know What Love Is (You Just Do as You're Told),2017-05-19 21:38:00,True,21,Friday,5,2017,3
Guns N' Roses,,Sweet Child o' Mine,2017-05-19 21:32:00,True,21,Friday,5,2017,11
Sting,,Rock Steady,2017-05-19 21:27:00,True,21,Friday,5,2017,1
Tech N9ne,,Absolute Power,2017-05-19 21:23:00,True,21,Friday,5,2017,1
Archie Bell and The Drells,,Tighten Up,2017-05-19 21:20:00,True,21,Friday,5,2017,6
Haircut 100,,Love Plus One,2017-05-19 21:17:00,True,21,Friday,5,2017,1
All That Remains,,For We Are Many,2017-05-19 21:14:00,True,21,Friday,5,2017,1
The Rolling Stones,,Start Me Up,2017-05-19 21:10:00,True,21,Friday,5,2017,2
Pink Floyd,,Sorrow,2017-05-19 21:02:00,True,21,Friday,5,2017,1
Beastie Boys,,Rhymin & Stealin,2017-05-19 19:34:00,True,19,Friday,5,2017,3
Alicia Keys,,A Woman's Worth,2017-05-19 19:29:00,True,19,Friday,5,2017,4
Gary Moore,,Nuclear Attack,2017-05-19 19:24:00,True,19,Friday,5,2017,1
The Allman Brothers Band,,Jessica,2017-05-19 19:16:00,True,19,Friday,5,2017,3
Guns N' Roses,,Paradise City,2017-05-19 19:10:00,True,19,Friday,5,2017,4
Megadeth,,Kill The King,2017-05-19 19:06:00,True,19,Friday,5,2017,1
The Allman Brothers Band,,Whipping Post,2017-05-19 19:01:00,True,19,Friday,5,2017,3
No Doubt,,Underneath It All,2017-05-19 18:56:00,True,18,Friday,5,2017,1
Led Zeppelin,,Houses of the Holy,2017-05-19 18:52:00,True,18,Friday,5,2017,1
Metallica,,Loverman,2017-05-19 18:43:00,True,18,Friday,5,2017,3
Led Zeppelin,,Since I've Been Loving You,2017-05-19 18:35:00,True,18,Friday,5,2017,10
Ben Harper,,Forever,2017-05-19 18:27:00,True,18,Friday,5,2017,20
Ben Folds,,You Don't Know Me (feat Regina Spektor),2017-05-19 18:24:00,True,18,Friday,5,2017,1
Ben Folds,,Still Fighting It,2017-05-19 18:20:00,True,18,Friday,5,2017,2
Ben Folds,,Not The Same,2017-05-19 18:16:00,True,18,Friday,5,2017,2
Ben Folds,,The Luckiest,2017-05-19 18:11:00,True,18,Friday,5,2017,2
Ben Folds,,One Down,2017-05-19 18:07:00,True,18,Friday,5,2017,1
Bad Company,,Shooting Star,2017-05-19 14:50:00,True,14,Friday,5,2017,1
Metallica,,So What,2017-05-19 14:48:00,True,14,Friday,5,2017,3
Bad Company,,Seagull,2017-05-19 14:44:00,True,14,Friday,5,2017,1
Avenged Sevenfold,,Beast and the Harlot,2017-05-19 14:39:00,True,14,Friday,5,2017,2
Avenged Sevenfold,,Almost Easy,2017-05-19 14:36:00,True,14,Friday,5,2017,1
Monty Python,,The Castle Aaargh / The End,2017-05-19 14:34:00,True,14,Friday,5,2017,1
Animaniacs,,All the Words in the English Language,2017-05-19 14:31:00,True,14,Friday,5,2017,1
Priestess,Hello Master,Lay Down,2017-05-19 14:25:00,False,14,Friday,5,2017,25
Yes,90125 (Deluxe Version),Hearts,2017-05-18 21:29:00,False,21,Thursday,5,2017,42
Led Zeppelin,Led Zeppelin IV (Remastered Version),Black Dog,2017-05-18 21:24:00,False,21,Thursday,5,2017,23
Marian Hill,Sway,One Time,2017-05-18 21:13:00,False,21,Thursday,5,2017,41
Dean Martin,Ain't That A Kick In The Head (RJD2 Remix),Ain't That A Kick In The Head - RJD2 Remix,2017-05-18 21:09:00,False,21,Thursday,5,2017,17
The John Butler Trio,Flesh & Blood,Blame It on Me,2017-05-18 21:03:00,False,21,Thursday,5,2017,35
Mike Doughty,Stellar Motel,Light Will Keep Your Heart Beating in the Future,2017-05-18 21:00:00,False,21,Thursday,5,2017,26
Jon Bellion,The Definition,Luxury,2017-05-18 20:55:00,False,20,Thursday,5,2017,38
Benji Hughes,Songs In The Key Of Animals,Freaky Feedback Blues,2017-05-18 20:50:00,False,20,Thursday,5,2017,22
Joe Hertler & the Rainbow Seekers,Terra Incognita,Feel,2017-05-18 20:47:00,False,20,Thursday,5,2017,20
Beauville,Letting In,Letting In,2017-05-18 20:42:00,False,20,Thursday,5,2017,31
Mary J. Blige,The London Sessions,Therapy,2017-05-18 20:39:00,False,20,Thursday,5,2017,20
Jason Derülo,Talk Dirty,Talk Dirty (feat. 2 Chainz),2017-05-18 20:35:00,False,20,Thursday,5,2017,33
Zara Larsson,So Good,Ain't My Fault,2017-05-18 20:31:00,False,20,Thursday,5,2017,77
Halsey,BADLANDS (Deluxe),Hold Me Down,2017-05-18 20:27:00,False,20,Thursday,5,2017,42
Justin Timberlake,FutureSex/LoveSounds,Until the End of Time,2017-05-18 20:22:00,False,20,Thursday,5,2017,24
Rihanna,Music of the Sun,Pon de Replay,2017-05-18 20:17:00,False,20,Thursday,5,2017,3
Mariah Carey,Emotions,So Blessed,2017-05-18 20:12:00,False,20,Thursday,5,2017,6
Zayn,,Still Got Time,2017-05-18 19:25:00,True,19,Thursday,5,2017,2
The Chainsmokers & Coldplay,,Something Just Like This,2017-05-18 19:21:00,True,19,Thursday,5,2017,7
Bruno Mars,,That's What I Like,2017-05-18 19:17:00,True,19,Thursday,5,2017,52
Zedd,,Stay,2017-05-18 19:12:00,True,19,Thursday,5,2017,65
Ed Sheeran,,Shape of You,2017-05-18 19:07:00,True,19,Thursday,5,2017,58
Ed Sheeran,,Shape of You,2017-05-18 19:06:00,True,19,Thursday,5,2017,58
Kygo,,It Ain't Me,2017-05-18 19:03:00,True,19,Thursday,5,2017,29
Julia Michaels,,Issues,2017-05-18 18:59:00,True,18,Thursday,5,2017,145
Starley,,Call on Me [Ryan Riback Remix],2017-05-18 18:42:00,True,18,Thursday,5,2017,15
The Chainsmokers,,Closer,2017-05-18 18:38:00,True,18,Thursday,5,2017,25
James Arthur,,Say You Won't Let Go,2017-05-18 18:35:00,True,18,Thursday,5,2017,30
Louis Tomlinson,,Just Hold On,2017-05-18 18:31:00,True,18,Thursday,5,2017,21
Skip Marley,,Calm Down,2017-05-18 18:25:00,True,18,Thursday,5,2017,1
Katy Perry,,Chained to the Rhythm,2017-05-18 18:17:00,True,18,Thursday,5,2017,16
Ed Sheeran,,Castle on the Hill,2017-05-18 18:13:00,True,18,Thursday,5,2017,16
Clean Bandit,,Rockabye,2017-05-18 18:07:00,True,18,Thursday,5,2017,18
Clean Bandit,,Rockabye,2017-05-18 17:45:00,True,17,Thursday,5,2017,18
Lady Gaga,,The Cure,2017-05-18 17:41:00,True,17,Thursday,5,2017,39
Lady Gaga,,The Cure,2017-05-18 17:41:00,True,17,Thursday,5,2017,39
Shawn Mendes,,Mercy,2017-05-18 17:37:00,True,17,Thursday,5,2017,16
Halsey,,Now or Never,2017-05-18 17:34:00,True,17,Thursday,5,2017,41
The Chainsmokers,,Paris,2017-05-18 17:29:00,True,17,Thursday,5,2017,16
The Chainsmokers,,Paris,2017-05-18 17:10:00,True,17,Thursday,5,2017,16
Marian Hill,,Down,2017-05-18 17:05:00,True,17,Thursday,5,2017,35
twenty one pilots,,Heathens,2017-05-18 17:02:00,True,17,Thursday,5,2017,35
Justin Timberlake,,Can't Stop The Feeling! [Original Song From DreamWorks Animation's Trolls],2017-05-18 16:58:00,True,16,Thursday,5,2017,15
Justin Timberlake,,Can't Stop The Feeling! [Original Song From DreamWorks Animation's Trolls],2017-05-18 16:57:00,True,16,Thursday,5,2017,15
Clean Bandit,,Symphony,2017-05-18 16:54:00,True,16,Thursday,5,2017,6
Train,,Play That Song,2017-05-18 16:48:00,True,16,Thursday,5,2017,13
Halsey,,Eyes Closed,2017-05-18 16:45:00,True,16,Thursday,5,2017,4
Harry Styles,,Sign of the Times,2017-05-18 16:39:00,True,16,Thursday,5,2017,40
Harry Styles,,Sign of the Times,2017-05-18 16:38:00,True,16,Thursday,5,2017,40
Maroon 5,,Cold,2017-05-18 16:33:00,True,16,Thursday,5,2017,17
The Chainsmokers,,Don't Let Me Down,2017-05-18 16:30:00,True,16,Thursday,5,2017,18
Jax Jones,,You Don't Know Me,2017-05-18 16:26:00,True,16,Thursday,5,2017,7
Sia,,The Greatest,2017-05-18 16:22:00,True,16,Thursday,5,2017,14
Hailee Steinfeld,,Most Girls,2017-05-18 16:18:00,True,16,Thursday,5,2017,12
Maroon 5,,Don't Wanna Know,2017-05-18 16:14:00,True,16,Thursday,5,2017,11
Shawn Mendes,,There's Nothing Holdin' Me Back,2017-05-18 16:10:00,True,16,Thursday,5,2017,18
Charlie Puth,,Attention,2017-05-18 16:07:00,True,16,Thursday,5,2017,40
Bruno Mars,,24K Magic,2017-05-18 15:57:00,True,15,Thursday,5,2017,19
Jon Bellion,,All Time Low,2017-05-18 15:54:00,True,15,Thursday,5,2017,67
The Chainsmokers,,The One,2017-05-18 15:50:00,True,15,Thursday,5,2017,9
Lady Gaga,,Million Reasons,2017-05-18 15:47:00,True,15,Thursday,5,2017,51
Miley Cyrus,,Malibu,2017-05-18 15:10:00,True,15,Thursday,5,2017,5
Major Lazer,,Cold Water,2017-05-18 13:55:00,True,13,Thursday,5,2017,10
Adele,,Water Under the Bridge,2017-05-18 13:51:00,True,13,Thursday,5,2017,13
Sia,,Cheap Thrills,2017-05-18 13:47:00,True,13,Thursday,5,2017,14
Flo Rida,,Game Time,2017-05-18 13:43:00,True,13,Thursday,5,2017,3
Zayn,,Still Got Time,2017-05-18 13:40:00,True,13,Thursday,5,2017,2
Santana,Shaman,Sideways,2017-05-17 21:44:00,False,21,Wednesday,5,2017,20
Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,Cruisin' - Single Edit,2017-05-17 21:40:00,False,21,Wednesday,5,2017,2
Deep Purple,Machine Head,Smoke on the Water,2017-05-17 21:34:00,False,21,Wednesday,5,2017,5
The Who,The Who Sell Out (Deluxe Edition),I Can See For Miles - Mono Version,2017-05-17 21:29:00,False,21,Wednesday,5,2017,1
Eagles,The Very Best of the Eagles (remastered),Hole in the World,2017-05-17 21:24:00,False,21,Wednesday,5,2017,2
Crosby Stills & Nash,Crosby Stills & Nash [with Bonus Tracks],Everybody's Talkin' - Bonus Track,2017-05-17 21:21:00,False,21,Wednesday,5,2017,1
Hall & Oates,Ooh Yeah!,Talking All Night,2017-05-17 21:17:00,False,21,Wednesday,5,2017,3
The Band,Jericho,Atlantic City,2017-05-17 21:11:00,False,21,Wednesday,5,2017,17
Yes,Big Generator,I'm Running,2017-05-17 21:02:00,False,21,Wednesday,5,2017,4
The Rolling Stones,Blue & Lonesome,I Gotta Go,2017-05-17 20:59:00,False,20,Wednesday,5,2017,2
Black Sabbath,Heaven and Hell,Neon Knights,2017-05-17 20:55:00,False,20,Wednesday,5,2017,3
Billy Joel,The Essential Billy Joel,We Didn't Start the Fire,2017-05-17 20:50:00,False,20,Wednesday,5,2017,15
Paul Simon,The Essential Paul Simon,Kodachrome,2017-05-17 20:46:00,False,20,Wednesday,5,2017,39
Metallica,,One,2017-05-17 01:12:00,True,1,Wednesday,5,2017,38
Tool,,Stinkfist,2017-05-17 01:07:00,True,1,Wednesday,5,2017,16
Korn,,Wake Up,2017-05-17 01:03:00,True,1,Wednesday,5,2017,11
Skrillex,,Ragga Bomb ft. The Ragga Twins,2017-05-17 00:59:00,True,0,Wednesday,5,2017,2
In the Valley Below,The Belt,Peaches,2017-05-16 20:30:00,False,20,Tuesday,5,2017,46
The Harpoonist & The Axe Murderer,A Real Fine Mess,Tea for Two,2017-05-16 20:27:00,False,20,Tuesday,5,2017,26
The Floozies,Tell Your Mother,Love Sex And Fancy Things,2017-05-16 20:21:00,False,20,Tuesday,5,2017,33
Francesco Yates,Francesco Yates,Change The Channel,2017-05-16 20:16:00,False,20,Tuesday,5,2017,30
Parker Millsap,The Very Last Day,The Very Last Day,2017-05-16 20:13:00,False,20,Tuesday,5,2017,10
Gary Clark Jr.,Gary Clark Jr. Live,Catfish Blues - Live,2017-05-16 20:05:00,False,20,Tuesday,5,2017,29
Slipknot,Vol. 3: The Subliminal Verses,The Blister Exists,2017-05-16 19:58:00,False,19,Tuesday,5,2017,32
M. Ward,Hold Time,Never Had Nobody Like You,2017-05-16 19:50:00,False,19,Tuesday,5,2017,30
Barns Courtney,Fire,Fire,2017-05-16 19:30:00,False,19,Tuesday,5,2017,47
Kandle,In Flames,Demon,2017-05-16 19:27:00,False,19,Tuesday,5,2017,21
Ella Eyre,Ella Eyre,We Don't Have to Take Our Clothes Off,2017-05-16 19:23:00,False,19,Tuesday,5,2017,25
Paul Simon,There Goes Rhymin' Simon,Kodachrome,2017-05-16 19:18:00,False,19,Tuesday,5,2017,39
Doctor P,Animal Vegetable Mineral - Part 1,Flying Spaghetti Monster,2017-05-16 19:14:00,False,19,Tuesday,5,2017,18
Death Cab for Cutie,Narrow Stairs,I Will Possess Your Heart,2017-05-16 19:09:00,False,19,Tuesday,5,2017,23
Bishop Briggs,Wild Horses,Wild Horses,2017-05-16 19:04:00,False,19,Tuesday,5,2017,107
Twin Danger,Twin Danger,No One Knows,2017-05-16 18:59:00,False,18,Tuesday,5,2017,22
Lewis Del Mar,Loud(y),Loud(y),2017-05-16 18:54:00,False,18,Tuesday,5,2017,27
Twisted Measure,Chandelier,Chandelier,2017-05-16 18:50:00,False,18,Tuesday,5,2017,31
Highly Suspect,lydia,Lydia,2017-05-16 18:46:00,False,18,Tuesday,5,2017,72
Trapt,Trapt,Headstrong,2017-05-16 18:40:00,False,18,Tuesday,5,2017,27
The Darkness,Permission to Land,I Believe in a Thing Called Love,2017-05-16 18:36:00,False,18,Tuesday,5,2017,37
Mudvayne,Lost and Found,Determined,2017-05-16 18:34:00,False,18,Tuesday,5,2017,17
Snoop Dogg,Coolaid,Legend,2017-05-16 18:30:00,False,18,Tuesday,5,2017,2
Snoop Dogg,Coolaid,Kush Ups (feat. Wiz Khalifa),2017-05-16 18:24:00,False,18,Tuesday,5,2017,1
Snoop Dogg,Mac and Devin Go To High School (Music From and Inspired By The Movie),French Inhale - feat. Mike Posner,2017-05-16 18:22:00,False,18,Tuesday,5,2017,1
Snoop Dogg,No Limit Top Dogg,Bitch Please - feat. Xzibit,2017-05-16 18:18:00,False,18,Tuesday,5,2017,1
Snoop Dogg,Doggystyle,Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg Warren G & Kurupt),2017-05-16 18:13:00,False,18,Tuesday,5,2017,1
Snoop Dogg,Sweat (Snoop Dogg vs. David Guetta) [Remix],Sweat (Snoop Dogg vs. David Guetta) [Remix],2017-05-16 18:10:00,False,18,Tuesday,5,2017,1
Snoop Dogg,Paid Tha Cost To Be Da Bo$$,Beautiful,2017-05-16 18:04:00,False,18,Tuesday,5,2017,10
Snoop Dogg,Doggystyle,Who Am I (What's My Name)?,2017-05-16 18:00:00,False,18,Tuesday,5,2017,27
Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece,Drop It Like It's Hot,2017-05-16 17:55:00,False,17,Tuesday,5,2017,1
Snoop Dogg,Doggystyle,Gin And Juice (Feat. Dat Nigga Daz),2017-05-16 17:52:00,False,17,Tuesday,5,2017,2
Snoop Dogg,Ego Trippin',Sexual Eruption - Album Version (Explicit) FINAL,2017-05-16 17:46:00,False,17,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,LOVE. FEAT. ZACARI.,2017-05-16 16:49:00,False,16,Tuesday,5,2017,2
Kendrick Lamar,DAMN.,LUST.,2017-05-16 16:44:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,HUMBLE.,2017-05-16 16:41:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,PRIDE.,2017-05-16 16:35:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,LOYALTY. FEAT. RIHANNA.,2017-05-16 16:31:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,FEEL.,2017-05-16 16:28:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,ELEMENT.,2017-05-16 16:24:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,YAH.,2017-05-16 16:22:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,DNA.,2017-05-16 16:17:00,False,16,Tuesday,5,2017,1
Kendrick Lamar,DAMN.,BLOOD.,2017-05-16 16:11:00,False,16,Tuesday,5,2017,1
Dr. Dre,2001,Still D.R.E.,2017-05-16 16:08:00,False,16,Tuesday,5,2017,32
Rob Zombie,The Sinister Urge,Never Gonna Stop (The Red Red Kroovy),2017-05-16 15:11:00,False,15,Tuesday,5,2017,4
Lady Gaga,Joanne (Deluxe),Million Reasons,2017-05-16 14:59:00,False,14,Tuesday,5,2017,51
Josh Tarp and The Still,Vigilante EP,Vigilante,2017-05-15 21:52:00,False,21,Monday,5,2017,22
Jason Derülo,Talk Dirty,Talk Dirty (feat. 2 Chainz),2017-05-15 21:47:00,False,21,Monday,5,2017,33
Iggy Azalea,Reclassified,Trouble,2017-05-15 21:43:00,False,21,Monday,5,2017,73
Rihanna,ANTI,Love on the Brain,2017-05-15 21:39:00,False,21,Monday,5,2017,61
Demi Lovato,Confident (Deluxe Edition),Confident,2017-05-15 21:35:00,False,21,Monday,5,2017,21
Jessie J,Bang Bang,Bang Bang,2017-05-15 21:32:00,False,21,Monday,5,2017,84
Bebe Rexha,All Your Fault: Pt. 1,Bad Bitch (feat. Ty Dolla $ign),2017-05-15 21:29:00,False,21,Monday,5,2017,8
Ariana Grande,My Everything (Deluxe),Problem,2017-05-15 21:24:00,False,21,Monday,5,2017,7
Ellie Goulding,Halcyon Days,Tessellate - Bonus Track,2017-05-15 21:20:00,False,21,Monday,5,2017,63
P!nk,M!ssundaztood,Family Portrait,2017-05-15 21:15:00,False,21,Monday,5,2017,51
Lady Gaga,Joanne (Deluxe),Million Reasons,2017-05-15 21:12:00,False,21,Monday,5,2017,51
Nick Jonas,Last Year Was Complicated,Close,2017-05-15 21:07:00,False,21,Monday,5,2017,76
Zara Larsson,So Good,Lush Life,2017-05-15 21:04:00,False,21,Monday,5,2017,2
Mariah Carey,Emotions,Till the End of Time,2017-05-15 20:58:00,False,20,Monday,5,2017,5
Alessia Cara,Know-It-All (Deluxe),Here,2017-05-15 20:55:00,False,20,Monday,5,2017,56
moe.,No Guts No Glory,Silver Sun,2017-05-15 20:41:00,False,20,Monday,5,2017,4
The Dirty Guv'nahs,Somewhere Beneath These Southern Skies,Fairlane,2017-05-15 20:37:00,False,20,Monday,5,2017,2
Kaleo,VINYL: Music From The HBO® Original Series - Vol. 1,No Good,2017-05-15 20:33:00,False,20,Monday,5,2017,28
The Steepwater Band,Clava,Remember the Taker,2017-05-15 20:26:00,False,20,Monday,5,2017,3
Paper Bird,Rooms,Blood & Bones,2017-05-15 20:22:00,False,20,Monday,5,2017,2
Madisen Ward And The Mama Bear,Skeleton Crew,Live By the Water,2017-05-15 20:16:00,False,20,Monday,5,2017,4
Railroad Earth,OurVinyl Sessions | Railroad Earth,Mighty River,2017-05-15 20:09:00,False,20,Monday,5,2017,4
July Talk,July Talk,Summer Dress,2017-05-15 20:06:00,False,20,Monday,5,2017,5
The Steepwater Band,Clava,Remember the Taker,2017-05-15 16:54:00,False,16,Monday,5,2017,3
Paper Bird,Rooms,Blood & Bones,2017-05-15 16:50:00,False,16,Monday,5,2017,2
Madisen Ward And The Mama Bear,Skeleton Crew,Live By the Water,2017-05-15 16:43:00,False,16,Monday,5,2017,4
