danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,liked,duration_s
0.8112745098039217,0.5370370370370371,0.8181818181818182,0.7884032561051972,1.0,0.10054666146036703,0.000810002482922184,0.0025283797729618164,0.07884647441240207,0.44003387318725523,0.3326742585408584,0.75,1,0.12421411394266535
0.8443627450980392,0.8138083735909823,0.5454545454545454,0.8641452723857233,0.0,0.013861772745021476,0.20401766055664797,0.005758513931888545,0.17652942157026175,0.7734730602307611,0.38804488382763935,0.75,0,0.2933461358800021
0.19607843137254902,0.9376006441223833,0.9090909090909092,0.9413149655604257,0.0,0.13354158531823504,0.00032356883104013535,0.8802889576883385,0.6999499916652776,0.15317031861966762,0.439352605013974,0.5,0,0.2571997024272936
0.1286764705882353,0.36493558776167473,0.6363636363636364,0.7112586098935504,1.0,0.015228426395939083,0.931658081966985,0.9360165118679051,0.22820470078346394,0.09600931512649517,0.25875776915696813,0.5,0,0.18419058493797685
0.6703431372549021,0.6175523349436393,0.9090909090909092,0.712210394489668,1.0,0.00819992190550567,0.4602998531804545,0.013622291021671827,0.5265877646274378,0.8634487138774214,0.45094064155508273,0.75,0,0.2580059168526496
0.9129901960784313,0.4746376811594203,0.09090909090909091,0.8521227301189731,1.0,0.48457633736821565,0.30150539657433123,1.1042311661506708e-06,0.13318886481080183,0.5532973430718747,0.6495307220623199,0.75,1,0.11985432777979621
0.30514705882352944,0.07306763285024155,0.0,0.549355040701315,1.0,0.02538071065989849,0.9969849153808964,0.9422084623323015,0.12152025337556259,0.0,0.0672506569891127,0.5,0,0.2837044341793395
0.6262254901960785,0.6749194847020934,0.5454545454545454,0.8827551659361302,0.0,0.1130417805544709,0.4311540351957863,0.0,0.11985330888481414,0.793585265163544,0.7492011846660824,0.75,1,0.19879240843584023
0.7046568627450981,0.9738325281803543,0.7272727272727273,0.9763556668753913,1.0,0.4513861772745022,0.24220873239862695,0.0,0.4265710951825304,0.7734730602307611,0.33203186918616767,0.75,1,0.20230618847424786
0.18382352941176475,0.10225442834138486,0.18181818181818182,0.5625297432686287,1.0,0.011323701679031635,0.9396983076179279,0.8937048503611972,0.5482580430071679,0.14893617021276595,0.27077962708046543,0.75,0,0.4027560076815281
0.1544117647058824,0.9557165861513688,0.6363636363636364,0.8423293675641828,0.0,0.14681764935572042,1.894478169003433e-05,0.6057791537667698,0.1698616436072679,0.03927172647401292,0.7033746297918491,0.75,0,0.2230359336343662
0.14093137254901963,0.9184782608695653,0.09090909090909091,0.8332874139010644,1.0,0.08590394377196409,9.603044511844986e-05,0.7265221878224974,1.0,0.4728485233407431,0.3407666958661827,0.5,0,0.26215809415062025
0.7230392156862746,0.8309178743961353,0.4545454545454546,0.8278021289918597,1.0,0.035923467395548615,0.1859271528420263,0.44272445820433437,0.08468078013002169,0.7755901344342119,0.41630167271513774,0.75,0,0.4258473036798671
0.5661764705882353,0.37097423510466987,0.8181818181818182,0.8089167188478397,0.0,0.031042561499414305,0.4020082172111182,0.0003787409700722394,0.10368394732455409,0.1711654493489997,0.5655946272890333,0.75,0,0.4140810712617429
0.9166666666666669,0.6014492753623188,0.5454545454545454,0.8617407639323732,1.0,0.22295978133541583,0.4070333582429575,0.0,0.14319053175529256,0.5331851381390919,0.12376423476410958,0.75,1,0.18457812148578745
0.8553921568627451,0.750402576489533,0.09090909090909091,0.8494176581089543,0.0,0.9355720421710271,0.6422099585330387,0.0,0.5115852642107018,0.5765851593098338,0.577833395903725,0.75,1,0.21772114669296383
0.6629901960784315,0.5853462157809983,0.8181818181818182,0.8090670006261741,0.0,1.0000000000000002,0.6532652688030853,0.0,0.15819303217202868,0.3500582195405949,0.4933216535268843,1.0,1,0.22877977889655887
0.6948529411764706,0.8117954911433173,0.8181818181818182,0.8531997495303694,1.0,0.004685669660288959,0.11457015018990763,0.0005376676986584108,0.2498749791631939,0.9999999999999999,0.5487006215325574,0.75,0,0.2380996868566288
0.8014705882352943,0.9053945249597424,1.0,0.9255604257983719,0.0,0.030456852791878174,0.0030924215395836136,0.00024045407636738908,0.16152692115352563,0.24949719487668043,0.332340549785175,0.75,1,0.1882977803152195
0.8786764705882354,0.8480273752012882,0.09090909090909091,0.9858484658735128,0.0,0.5411948457633737,0.280399804240606,0.0,0.03150525087514586,0.6326876257012808,0.6827764568472865,0.75,1,0.19685299562291309
0.9620098039215687,0.552133655394525,0.7272727272727273,0.7957670632435817,1.0,0.6153846153846155,0.03436889932175169,0.0,0.11485247541256875,0.7597120779083307,0.5400659074792475,0.75,1,0.019233231258974748
0.6936274509803921,0.8077697262479872,0.09090909090909091,0.8811271133375078,1.0,0.4396720031237798,0.20401766055664797,7.84313725490196e-06,0.32322053675612605,0.2621996400973854,0.5968798231343595,0.75,1,0.12494420511755855
0.14705882352941177,0.9859098228663447,0.09090909090909091,0.8603631809643081,0.0,0.22881686841077703,5.532680276055118e-05,0.0001558307533539732,0.2298716452742124,0.1383507991955118,0.6385183331247652,0.75,0,0.08499852943720698
0.6348039215686275,0.46557971014492755,0.5454545454545454,0.8151534126487163,0.0,0.279578289730574,0.7758787099799653,2.043343653250774e-06,0.4232372062010335,0.3934582407113369,0.3575188754014933,0.75,0,0.3098181692358264
0.5870098039215687,0.517914653784219,0.5454545454545454,0.8692298058860363,0.0,0.03377586880124952,0.23215845033494828,3.735810113519092e-05,0.07434572428738125,0.04318831375039696,0.5067617736620365,0.75,0,0.3605889171467622
